Order ID,Order Date,Customer ID,City,Product,Category,Quantity,Price,Revenue
692,2024-11-22,1968,Mumbai,Laptop,Accessories,2.0,3545.0,7090
693,2024-11-23,1988,Chennai,Tablet,Accessories,7.0,2087.0,14609
694,2024-11-24,1451,Hyderabad,Tablet,Accessories,8.0,223.0,1784
695,2024-11-25,1803,Delhi,Laptop,Electronics,3.0,1766.0,5298
696,2024-11-26,1274,Hyderabad,Headphones,Electronics,4.0,1441.0,5764
697,2024-11-27,1929,Delhi,Laptop,Electronics,7.0,3266.0,22862
698,2024-11-28,1901,Bangalore,Mobile,Gadgets,6.0,4436.0,26616
699,2024-11-29,1121,Mumbai,Smartwatch,Accessories,7.0,3105.0,21735
700,2024-11-30,1859,Chennai,Smartwatch,Gadgets,7.0,3109.0,21763
701,2024-12-01,1340,Bangalore,Laptop,Gadgets,1.0,3550.0,3550
702,2024-12-02,1799,Delhi,Laptop,Gadgets,6.0,182.0,1092
703,2024-12-03,1911,Hyderabad,Laptop,Accessories,6.0,3534.0,21204
704,2024-12-04,1980,Bangalore,Mobile,Accessories,6.0,1464.0,8784
705,2024-12-05,1297,Bangalore,Smartwatch,Electronics,9.0,3351.0,30159
706,2024-12-06,1518,Hyderabad,Mobile,Accessories,8.0,3571.0,28568
707,2024-12-07,1601,Mumbai,Tablet,Accessories,1.0,728.0,728
708,2024-12-08,1360,Chennai,Smartwatch,Electronics,5.0,3077.0,15385
709,2024-12-09,1193,Delhi,Laptop,Accessories,8.0,140.0,1120
710,2024-12-10,1261,Mumbai,Mobile,Gadgets,3.0,3036.0,9108
711,2024-12-11,1977,Mumbai,Headphones,Gadgets,1.0,4586.0,4586
712,2024-12-12,1220,Bangalore,Mobile,Gadgets,1.0,2731.0,2731
713,2024-12-13,1931,Hyderabad,Laptop,Accessories,8.0,2059.0,16472
714,2024-12-14,1247,Chennai,Mobile,Accessories,5.0,4635.0,23175
715,2024-12-15,1645,Mumbai,Laptop,Accessories,8.0,4339.0,34712
716,2024-12-16,1714,Hyderabad,Mobile,Electronics,2.0,1715.0,3430
717,2024-12-17,1171,Hyderabad,Mobile,Accessories,6.0,954.0,5724
718,2024-12-18,1960,Chennai,Headphones,Electronics,3.0,1682.0,5046
719,2024-12-19,1332,Hyderabad,Headphones,Accessories,9.0,3611.0,32499
720,2024-12-20,1905,Hyderabad,Tablet,Accessories,4.0,442.0,1768
721,2024-12-21,1429,Chennai,Smartwatch,Electronics,3.0,1076.0,3228
722,2024-12-22,1275,Bangalore,Tablet,Accessories,2.0,3415.0,6830
723,2024-12-23,1838,Delhi,Tablet,Accessories,9.0,2533.0,22797
724,2024-12-24,1507,Bangalore,Laptop,Gadgets,2.0,188.0,376
725,2024-12-25,1545,Bangalore,Headphones,Accessories,9.0,321.0,2889
726,2024-12-26,1064,Mumbai,Headphones,Gadgets,5.0,2410.0,12050
727,2024-12-27,1299,Hyderabad,Laptop,Electronics,1.0,2687.0,2687
728,2024-12-28,1688,Bangalore,Tablet,Gadgets,8.0,466.0,3728
729,2024-12-29,1346,Mumbai,Mobile,Gadgets,1.0,4144.0,4144
730,2024-12-30,1444,Delhi,Tablet,Electronics,7.0,3982.0,27874
731,2024-12-31,1674,Delhi,Headphones,Electronics,4.0,3111.0,12444
732,2025-01-01,1311,Delhi,Headphones,Electronics,6.0,3636.0,21816
733,2025-01-02,1762,Delhi,Tablet,Gadgets,8.0,552.0,4416
734,2025-01-03,1546,Mumbai,Tablet,Accessories,8.0,159.0,1272
735,2025-01-04,1813,Mumbai,Mobile,Electronics,1.0,4832.0,4832
736,2025-01-05,1120,Bangalore,Smartwatch,Electronics,9.0,1627.0,14643
737,2025-01-06,1996,Mumbai,Mobile,Electronics,7.0,4115.0,28805
738,2025-01-07,1171,Chennai,Tablet,Accessories,6.0,1006.0,6036
739,2025-01-08,1174,Delhi,Headphones,Electronics,1.0,4858.0,4858
740,2025-01-09,1588,Hyderabad,Tablet,Accessories,9.0,3515.0,31635
741,2025-01-10,1904,Bangalore,Tablet,Gadgets,5.0,302.0,1510
742,2025-01-11,1674,Chennai,Headphones,Gadgets,4.0,3832.0,15328
743,2025-01-12,1065,Chennai,Tablet,Gadgets,9.0,3909.0,35181
744,2025-01-13,1789,Bangalore,Mobile,Electronics,8.0,846.0,6768
745,2025-01-14,1288,Hyderabad,Smartwatch,Gadgets,4.0,388.0,1552
746,2025-01-15,1717,Chennai,Tablet,Accessories,9.0,2297.0,20673
747,2025-01-16,1109,Hyderabad,Mobile,Gadgets,6.0,4574.0,27444
748,2025-01-17,1110,Delhi,Headphones,Gadgets,1.0,1548.0,1548
749,2025-01-18,1379,Hyderabad,Tablet,Gadgets,4.0,3805.0,15220
750,2025-01-19,1135,Hyderabad,Laptop,Electronics,3.0,2473.0,7419
751,2025-01-20,1905,Chennai,Mobile,Gadgets,5.0,898.0,4490
752,2025-01-21,1610,Bangalore,Mobile,Electronics,8.0,2868.0,22944
753,2025-01-22,1653,Bangalore,Tablet,Accessories,3.0,1494.0,4482
754,2025-01-23,1263,Mumbai,Headphones,Electronics,2.0,4817.0,9634
755,2025-01-24,1141,Hyderabad,Tablet,Accessories,9.0,1983.0,17847
756,2025-01-25,1398,Hyderabad,Tablet,Electronics,8.0,3127.0,25016
757,2025-01-26,1035,Chennai,Laptop,Electronics,2.0,3810.0,7620
758,2025-01-27,1335,Chennai,Headphones,Electronics,9.0,3786.0,34074
759,2025-01-28,1309,Bangalore,Mobile,Electronics,5.0,4744.0,23720
760,2025-01-29,1037,Mumbai,Smartwatch,Gadgets,4.0,3299.0,13196
761,2025-01-30,1677,Mumbai,Smartwatch,Accessories,4.0,1333.0,5332
762,2025-01-31,1717,Delhi,Headphones,Electronics,5.0,2102.0,10510
763,2025-02-01,1103,Bangalore,Smartwatch,Gadgets,6.0,1467.0,8802
764,2025-02-02,1074,Mumbai,Laptop,Electronics,2.0,1292.0,2584
765,2025-02-03,1767,Delhi,Headphones,Accessories,1.0,3219.0,3219
766,2025-02-04,1206,Bangalore,Tablet,Gadgets,2.0,4039.0,8078
767,2025-02-05,1913,Hyderabad,Smartwatch,Gadgets,8.0,4433.0,35464
768,2025-02-06,1459,Delhi,Tablet,Accessories,6.0,2160.0,12960
769,2025-02-07,1464,Hyderabad,Laptop,Accessories,6.0,1202.0,7212
770,2025-02-08,1667,Mumbai,Headphones,Electronics,7.0,2334.0,16338
771,2025-02-09,1580,Bangalore,Laptop,Electronics,2.0,3979.0,7958
772,2025-02-10,1869,Bangalore,Laptop,Electronics,1.0,4098.0,4098
773,2025-02-11,1418,Delhi,Laptop,Electronics,5.0,1395.0,6975
774,2025-02-12,1414,Chennai,Tablet,Electronics,4.0,1325.0,5300
775,2025-02-13,1154,Hyderabad,Laptop,Electronics,6.0,4947.0,29682
776,2025-02-14,1157,Delhi,Mobile,Accessories,2.0,2227.0,4454
777,2025-02-15,1061,Bangalore,Headphones,Gadgets,7.0,4283.0,29981
778,2025-02-16,1202,Delhi,Tablet,Accessories,4.0,1067.0,4268
779,2025-02-17,1711,Chennai,Headphones,Accessories,4.0,678.0,2712
780,2025-02-18,1315,Delhi,Laptop,Gadgets,6.0,3554.0,21324
781,2025-02-19,1905,Bangalore,Tablet,Electronics,2.0,2888.0,5776
782,2025-02-20,1716,Delhi,Tablet,Accessories,2.0,1419.0,2838
783,2025-02-21,1055,Mumbai,Headphones,Accessories,1.0,2105.0,2105
784,2025-02-22,1296,Delhi,Smartwatch,Electronics,7.0,3969.0,27783
785,2025-02-23,1906,Delhi,Headphones,Electronics,5.0,1703.0,8515
786,2025-02-24,1229,Mumbai,Smartwatch,Accessories,8.0,1763.0,14104
787,2025-02-25,1962,Chennai,Laptop,Gadgets,5.0,2684.0,13420
788,2025-02-26,1794,Mumbai,Smartwatch,Gadgets,1.0,2825.0,2825
789,2025-02-27,1837,Bangalore,Mobile,Accessories,6.0,4220.0,25320
790,2025-02-28,1893,Mumbai,Headphones,Accessories,4.0,984.0,3936
791,2025-03-01,1648,Delhi,Tablet,Electronics,9.0,3097.0,27873
792,2025-03-02,1317,Mumbai,Tablet,Gadgets,8.0,413.0,3304
793,2025-03-03,1268,Chennai,Tablet,Accessories,4.0,3153.0,12612
794,2025-03-04,1394,Mumbai,Smartwatch,Gadgets,6.0,3325.0,19950
795,2025-03-05,1758,Bangalore,Tablet,Accessories,4.0,2786.0,11144
796,2025-03-06,1445,Bangalore,Mobile,Gadgets,8.0,4595.0,36760
797,2025-03-07,1725,Bangalore,Tablet,Accessories,2.0,2529.0,5058
798,2025-03-08,1514,Bangalore,Tablet,Electronics,4.0,3672.0,14688
799,2025-03-09,1995,Chennai,Laptop,Electronics,9.0,3151.0,28359
800,2025-03-10,1313,Hyderabad,Mobile,Gadgets,3.0,961.0,2883
801,2025-03-11,1722,Mumbai,Smartwatch,Accessories,7.0,4847.0,33929
802,2025-03-12,1166,Mumbai,Mobile,Accessories,6.0,3978.0,23868
803,2025-03-13,1346,Mumbai,Tablet,Accessories,3.0,1853.0,5559
804,2025-03-14,1894,Mumbai,Mobile,Gadgets,3.0,537.0,1611
805,2025-03-15,1127,Delhi,Mobile,Accessories,9.0,4842.0,43578
806,2025-03-16,1901,Delhi,Laptop,Gadgets,4.0,3059.0,12236
807,2025-03-17,1585,Chennai,Headphones,Accessories,4.0,3073.0,12292
808,2025-03-18,1502,Bangalore,Smartwatch,Accessories,5.0,3496.0,17480
809,2025-03-19,1528,Chennai,Headphones,Accessories,6.0,200.0,1200
810,2025-03-20,1682,Bangalore,Tablet,Electronics,1.0,961.0,961
811,2025-03-21,1414,Chennai,Mobile,Gadgets,6.0,4127.0,24762
812,2025-03-22,1870,Hyderabad,Smartwatch,Electronics,2.0,4902.0,9804
813,2025-03-23,1589,Hyderabad,Laptop,Accessories,1.0,1934.0,1934
814,2025-03-24,1302,Hyderabad,Tablet,Electronics,9.0,439.0,3951
815,2025-03-25,1974,Bangalore,Mobile,Accessories,7.0,3896.0,27272
816,2025-03-26,1042,Hyderabad,Headphones,Electronics,8.0,3119.0,24952
817,2025-03-27,1563,Mumbai,Mobile,Gadgets,4.0,1475.0,5900
818,2025-03-28,1599,Delhi,Headphones,Electronics,7.0,4585.0,32095
819,2025-03-29,1707,Delhi,Smartwatch,Gadgets,8.0,3587.0,28696
820,2025-03-30,1779,Chennai,Mobile,Accessories,8.0,3188.0,25504
821,2025-03-31,1056,Hyderabad,Laptop,Electronics,9.0,3291.0,29619
822,2025-04-01,1540,Bangalore,Headphones,Gadgets,5.0,811.0,4055
823,2025-04-02,1984,Bangalore,Laptop,Accessories,8.0,164.0,1312
824,2025-04-03,1338,Bangalore,Mobile,Accessories,2.0,559.0,1118
825,2025-04-04,1642,Bangalore,Mobile,Gadgets,1.0,3501.0,3501
826,2025-04-05,1644,Hyderabad,Headphones,Accessories,4.0,4795.0,19180
827,2025-04-06,1194,Delhi,Tablet,Electronics,2.0,4441.0,8882
828,2025-04-07,1338,Hyderabad,Mobile,Gadgets,7.0,716.0,5012
829,2025-04-08,1141,Hyderabad,Tablet,Accessories,8.0,3414.0,27312
830,2025-04-09,1150,Delhi,Laptop,Accessories,6.0,1600.0,9600
831,2025-04-10,1324,Delhi,Mobile,Gadgets,2.0,4219.0,8438
832,2025-04-11,1867,Hyderabad,Headphones,Accessories,6.0,3201.0,19206
833,2025-04-12,1761,Chennai,Tablet,Gadgets,2.0,833.0,1666
834,2025-04-13,1065,Hyderabad,Smartwatch,Accessories,8.0,2307.0,18456
835,2025-04-14,1943,Bangalore,Laptop,Accessories,5.0,3703.0,18515
836,2025-04-15,1364,Chennai,Laptop,Electronics,5.0,291.0,1455
837,2025-04-16,1773,Hyderabad,Laptop,Gadgets,3.0,4224.0,12672
838,2025-04-17,1924,Chennai,Laptop,Accessories,6.0,1995.0,11970
839,2025-04-18,1621,Chennai,Headphones,Gadgets,3.0,1321.0,3963
840,2025-04-19,1418,Bangalore,Mobile,Accessories,7.0,2998.0,20986
841,2025-04-20,1416,Mumbai,Headphones,Accessories,9.0,4632.0,41688
842,2025-04-21,1723,Hyderabad,Headphones,Accessories,8.0,4048.0,32384
843,2025-04-22,1568,Mumbai,Tablet,Gadgets,9.0,4330.0,38970
844,2025-04-23,1630,Delhi,Mobile,Electronics,3.0,2949.0,8847
845,2025-04-24,1519,Bangalore,Mobile,Accessories,5.0,854.0,4270
846,2025-04-25,1738,Chennai,Headphones,Gadgets,6.0,2336.0,14016
847,2025-04-26,1632,Hyderabad,Smartwatch,Gadgets,3.0,4618.0,13854
848,2025-04-27,1525,Mumbai,Headphones,Accessories,8.0,3555.0,28440
849,2025-04-28,1299,Bangalore,Tablet,Accessories,5.0,2366.0,11830
850,2025-04-29,1396,Mumbai,Smartwatch,Electronics,5.0,2790.0,13950
851,2025-04-30,1488,Hyderabad,Laptop,Electronics,4.0,2464.0,9856
852,2025-05-01,1837,Mumbai,Laptop,Accessories,9.0,3858.0,34722
853,2025-05-02,1023,Bangalore,Tablet,Gadgets,4.0,666.0,2664
854,2025-05-03,1502,Delhi,Smartwatch,Accessories,1.0,434.0,434
855,2025-05-04,1729,Bangalore,Smartwatch,Gadgets,3.0,799.0,2397
856,2025-05-05,1631,Bangalore,Tablet,Electronics,8.0,1391.0,11128
857,2025-05-06,1707,Hyderabad,Tablet,Accessories,3.0,4466.0,13398
858,2025-05-07,1196,Hyderabad,Headphones,Accessories,4.0,2723.0,10892
859,2025-05-08,1351,Delhi,Mobile,Accessories,2.0,3267.0,6534
860,2025-05-09,1428,Bangalore,Mobile,Electronics,1.0,1129.0,1129
861,2025-05-10,1230,Delhi,Smartwatch,Gadgets,5.0,3392.0,16960
862,2025-05-11,1448,Delhi,Laptop,Electronics,5.0,4826.0,24130
863,2025-05-12,1813,Bangalore,Smartwatch,Gadgets,5.0,4116.0,20580
864,2025-05-13,1040,Hyderabad,Smartwatch,Gadgets,2.0,2162.0,4324
865,2025-05-14,1765,Bangalore,Tablet,Electronics,4.0,3767.0,15068
866,2025-05-15,1559,Delhi,Laptop,Electronics,6.0,446.0,2676
867,2025-05-16,1484,Delhi,Laptop,Electronics,8.0,3125.0,25000
868,2025-05-17,1494,Chennai,Mobile,Accessories,2.0,790.0,1580
869,2025-05-18,1216,Hyderabad,Smartwatch,Accessories,5.0,343.0,1715
870,2025-05-19,1327,Mumbai,Tablet,Electronics,8.0,2713.0,21704
871,2025-05-20,1747,Mumbai,Headphones,Gadgets,9.0,204.0,1836
872,2025-05-21,1141,Bangalore,Laptop,Gadgets,6.0,4839.0,29034
873,2025-05-22,1535,Chennai,Headphones,Electronics,7.0,1838.0,12866
874,2025-05-23,1861,Hyderabad,Laptop,Gadgets,4.0,3160.0,12640
875,2025-05-24,1261,Bangalore,Headphones,Gadgets,1.0,746.0,746
876,2025-05-25,1653,Bangalore,Laptop,Electronics,3.0,1331.0,3993
877,2025-05-26,1034,Mumbai,Laptop,Electronics,4.0,3236.0,12944
878,2025-05-27,1841,Bangalore,Smartwatch,Accessories,8.0,2777.0,22216
879,2025-05-28,1212,Delhi,Tablet,Gadgets,4.0,3264.0,13056
880,2025-05-29,1262,Hyderabad,Laptop,Electronics,3.0,3711.0,11133
881,2025-05-30,1818,Chennai,Smartwatch,Accessories,9.0,2614.0,23526
882,2025-05-31,1142,Chennai,Smartwatch,Accessories,6.0,3906.0,23436
883,2025-06-01,1906,Delhi,Tablet,Electronics,4.0,4172.0,16688
884,2025-06-02,1893,Chennai,Smartwatch,Electronics,3.0,709.0,2127
885,2025-06-03,1200,Bangalore,Laptop,Gadgets,5.0,4580.0,22900
886,2025-06-04,1292,Bangalore,Headphones,Accessories,2.0,339.0,678
887,2025-06-05,1699,Hyderabad,Tablet,Gadgets,7.0,2779.0,19453
888,2025-06-06,1279,Bangalore,Smartwatch,Accessories,3.0,339.0,1017
889,2025-06-07,1577,Bangalore,Mobile,Electronics,7.0,958.0,6706
890,2025-06-08,1978,Delhi,Mobile,Electronics,7.0,405.0,2835
891,2025-06-09,1563,Bangalore,Laptop,Electronics,5.0,1442.0,7210
892,2025-06-10,1151,Hyderabad,Headphones,Electronics,9.0,519.0,4671
893,2025-06-11,1974,Mumbai,Smartwatch,Gadgets,6.0,712.0,4272
894,2025-06-12,1469,Hyderabad,Mobile,Electronics,7.0,1581.0,11067
895,2025-06-13,1610,Chennai,Smartwatch,Accessories,9.0,233.0,2097
896,2025-06-14,1527,Hyderabad,Smartwatch,Gadgets,3.0,4606.0,13818
897,2025-06-15,1955,Hyderabad,Tablet,Gadgets,5.0,719.0,3595
898,2025-06-16,1152,Mumbai,Headphones,Gadgets,8.0,4748.0,37984
899,2025-06-17,1496,Chennai,Mobile,Gadgets,3.0,2848.0,8544
900,2025-06-18,1217,Hyderabad,Tablet,Electronics,6.0,716.0,4296
901,2025-06-19,1659,Delhi,Smartwatch,Gadgets,1.0,3256.0,3256
902,2025-06-20,1373,Bangalore,Headphones,Accessories,1.0,3097.0,3097
903,2025-06-21,1777,Delhi,Laptop,Gadgets,4.0,946.0,3784
904,2025-06-22,1316,Chennai,Mobile,Electronics,9.0,2451.0,22059
905,2025-06-23,1661,Chennai,Mobile,Gadgets,1.0,3738.0,3738
906,2025-06-24,1713,Chennai,Mobile,Electronics,3.0,3050.0,9150
907,2025-06-25,1890,Mumbai,Headphones,Accessories,7.0,1676.0,11732
908,2025-06-26,1171,Delhi,Tablet,Accessories,2.0,4233.0,8466
909,2025-06-27,1034,Hyderabad,Smartwatch,Gadgets,4.0,2639.0,10556
910,2025-06-28,1334,Hyderabad,Headphones,Gadgets,9.0,4713.0,42417
911,2025-06-29,1276,Bangalore,Tablet,Gadgets,6.0,2752.0,16512
912,2025-06-30,1964,Delhi,Smartwatch,Accessories,1.0,4802.0,4802
913,2025-07-01,1270,Chennai,Mobile,Electronics,7.0,3489.0,24423
914,2025-07-02,1725,Delhi,Mobile,Electronics,9.0,2751.0,24759
915,2025-07-03,1191,Chennai,Headphones,Gadgets,6.0,1784.0,10704
916,2025-07-04,1835,Chennai,Smartwatch,Gadgets,2.0,2589.0,5178
917,2025-07-05,1140,Chennai,Tablet,Accessories,6.0,291.0,1746
918,2025-07-06,1510,Hyderabad,Smartwatch,Gadgets,7.0,4584.0,32088
919,2025-07-07,1088,Bangalore,Headphones,Accessories,5.0,195.0,975
920,2025-07-08,1129,Mumbai,Smartwatch,Electronics,9.0,3287.0,29583
921,2025-07-09,1858,Mumbai,Headphones,Electronics,9.0,1519.0,13671
922,2025-07-10,1189,Mumbai,Headphones,Gadgets,7.0,1054.0,7378
923,2025-07-11,1631,Bangalore,Smartwatch,Electronics,2.0,3441.0,6882
924,2025-07-12,1595,Delhi,Headphones,Gadgets,8.0,768.0,6144
925,2025-07-13,1396,Delhi,Tablet,Electronics,5.0,908.0,4540
926,2025-07-14,1568,Chennai,Tablet,Accessories,8.0,3241.0,25928
927,2025-07-15,1338,Delhi,Smartwatch,Accessories,9.0,4033.0,36297
928,2025-07-16,1128,Hyderabad,Mobile,Gadgets,1.0,3745.0,3745
929,2025-07-17,1664,Mumbai,Mobile,Accessories,5.0,132.0,660
930,2025-07-18,1299,Mumbai,Tablet,Accessories,4.0,4729.0,18916
931,2025-07-19,1530,Chennai,Smartwatch,Accessories,6.0,3101.0,18606
932,2025-07-20,1878,Delhi,Mobile,Electronics,6.0,3870.0,23220
933,2025-07-21,1010,Hyderabad,Laptop,Accessories,2.0,520.0,1040
934,2025-07-22,1952,Chennai,Headphones,Electronics,2.0,2054.0,4108
935,2025-07-23,1748,Hyderabad,Headphones,Gadgets,3.0,1809.0,5427
936,2025-07-24,1761,Delhi,Smartwatch,Electronics,9.0,478.0,4302
937,2025-07-25,1829,Mumbai,Mobile,Accessories,2.0,3734.0,7468
938,2025-07-26,1562,Delhi,Headphones,Electronics,3.0,4481.0,13443
939,2025-07-27,1409,Bangalore,Tablet,Accessories,5.0,4420.0,22100
940,2025-07-28,1518,Hyderabad,Mobile,Electronics,8.0,3785.0,30280
941,2025-07-29,1987,Chennai,Smartwatch,Electronics,8.0,1977.0,15816
942,2025-07-30,1099,Chennai,Headphones,Electronics,2.0,3106.0,6212
943,2025-07-31,1292,Chennai,Mobile,Electronics,7.0,4393.0,30751
944,2025-08-01,1007,Mumbai,Laptop,Electronics,8.0,369.0,2952
945,2025-08-02,1241,Bangalore,Laptop,Gadgets,7.0,3611.0,25277
946,2025-08-03,1893,Hyderabad,Laptop,Gadgets,7.0,3545.0,24815
947,2025-08-04,1962,Delhi,Headphones,Accessories,1.0,1460.0,1460
948,2025-08-05,1495,Chennai,Laptop,Gadgets,4.0,2396.0,9584
949,2025-08-06,1135,Delhi,Tablet,Accessories,6.0,592.0,3552
950,2025-08-07,1051,Delhi,Tablet,Electronics,7.0,3284.0,22988
951,2025-08-08,1533,Delhi,Laptop,Accessories,5.0,4307.0,21535
952,2025-08-09,1607,Hyderabad,Headphones,Electronics,7.0,1005.0,7035
953,2025-08-10,1390,Chennai,Tablet,Accessories,7.0,4119.0,28833
954,2025-08-11,1544,Bangalore,Tablet,Accessories,6.0,2151.0,12906
955,2025-08-12,1549,Delhi,Headphones,Electronics,6.0,1332.0,7992
956,2025-08-13,1249,Hyderabad,Mobile,Accessories,4.0,1878.0,7512
957,2025-08-14,1734,Mumbai,Mobile,Electronics,5.0,3590.0,17950
958,2025-08-15,1536,Mumbai,Mobile,Accessories,7.0,1373.0,9611
959,2025-08-16,1368,Bangalore,Headphones,Electronics,7.0,2316.0,16212
960,2025-08-17,1989,Bangalore,Tablet,Gadgets,8.0,3018.0,24144
961,2025-08-18,1081,Bangalore,Tablet,Electronics,1.0,3922.0,3922
962,2025-08-19,1817,Hyderabad,Tablet,Gadgets,6.0,2662.0,15972
963,2025-08-20,1343,Delhi,Smartwatch,Accessories,5.0,363.0,1815
964,2025-08-21,1477,Hyderabad,Mobile,Gadgets,2.0,1105.0,2210
965,2025-08-22,1476,Mumbai,Smartwatch,Gadgets,1.0,1912.0,1912
966,2025-08-23,1715,Mumbai,Mobile,Electronics,3.0,2210.0,6630
967,2025-08-24,1486,Delhi,Mobile,Gadgets,1.0,2595.0,2595
968,2025-08-25,1620,Delhi,Tablet,Gadgets,5.0,4503.0,22515
969,2025-08-26,1820,Mumbai,Laptop,Electronics,5.0,2275.0,11375
970,2025-08-27,1141,Chennai,Smartwatch,Electronics,8.0,800.0,6400
971,2025-08-28,1678,Chennai,Headphones,Gadgets,4.0,3967.0,15868
972,2025-08-29,1988,Bangalore,Tablet,Accessories,5.0,4758.0,23790
973,2025-08-30,1916,Bangalore,Smartwatch,Gadgets,9.0,1209.0,10881
974,2025-08-31,1693,Chennai,Mobile,Accessories,1.0,1063.0,1063
975,2025-09-01,1279,Bangalore,Headphones,Accessories,1.0,1182.0,1182
976,2025-09-02,1468,Delhi,Smartwatch,Electronics,6.0,166.0,996
977,2025-09-03,1466,Hyderabad,Mobile,Accessories,3.0,2035.0,6105
978,2025-09-04,1564,Delhi,Headphones,Gadgets,8.0,989.0,7912
979,2025-09-05,1986,Delhi,Tablet,Gadgets,3.0,4411.0,13233
980,2025-09-06,1668,Delhi,Tablet,Accessories,5.0,1861.0,9305
981,2025-09-07,1340,Hyderabad,Tablet,Accessories,4.0,1560.0,6240
982,2025-09-08,1394,Mumbai,Mobile,Electronics,1.0,1476.0,1476
983,2025-09-09,1782,Chennai,Smartwatch,Electronics,4.0,2231.0,8924
984,2025-09-10,1103,Bangalore,Mobile,Electronics,1.0,1791.0,1791
985,2025-09-11,1910,Mumbai,Laptop,Gadgets,9.0,1386.0,12474
986,2025-09-12,1312,Chennai,Mobile,Gadgets,4.0,2769.0,11076
987,2025-09-13,1737,Bangalore,Mobile,Gadgets,8.0,4392.0,35136
988,2025-09-14,1175,Mumbai,Headphones,Gadgets,1.0,371.0,371
989,2025-09-15,1157,Hyderabad,Smartwatch,Electronics,3.0,2652.0,7956
990,2025-09-16,1762,Bangalore,Tablet,Electronics,3.0,4173.0,12519
991,2025-09-17,1880,Delhi,Laptop,Gadgets,3.0,696.0,2088
992,2025-09-18,1482,Hyderabad,Headphones,Gadgets,2.0,4599.0,9198
993,2025-09-19,1501,Mumbai,Smartwatch,Accessories,4.0,3803.0,15212
994,2025-09-20,1210,Hyderabad,Laptop,Accessories,2.0,3487.0,6974
995,2025-09-21,1653,Chennai,Mobile,Accessories,2.0,1025.0,2050
996,2025-09-22,1122,Chennai,Mobile,Electronics,4.0,3994.0,15976
997,2025-09-23,1013,Delhi,Smartwatch,Accessories,8.0,3462.0,27696
998,2025-09-24,1851,Delhi,Smartwatch,Gadgets,1.0,2748.0,2748
999,2025-09-25,1493,Delhi,Laptop,Electronics,6.0,3214.0,19284
1000,2025-09-26,1680,Mumbai,Smartwatch,Gadgets,6.0,221.0,1326
